Active Substances
Export date: 26/03/2025 07:25:58
Last updated11/03/2025. Database contains 945 active substance-product type and Annex I records for which approval has been sought.

"substanceName"	"No value selected"
"numericalIdentifier"	"No value selected"
"productTypes"	
"No value selected"

"substitutionCandidate"	"No value selected"
"evaluatingAuthority"	"No value selected"
"r4bpAssetNumber"	"No value selected"
"basNumber"	"No value selected"
"reviewProgramme"	"No value selected"
"annexI"	"No value selected"
"newActiveSubstance"	"No value selected"
"legalAct"	"No value selected"
"approvalStatus"	"BAS_NO_LONGER_SUPPORTED"
"assessmentStatus"	"No value selected"
"assessmentSubStatus"	"No value selected"
"startDateFrom"	"No value selected"
"startDateTo"	"No value selected"
"endDateFrom"	"No value selected"
"endDateTo"	"No value selected"
"tradeName"	"No value selected"
"authorisationNumber"	"No value selected"


"Substance name"	"EC/List no."	"CAS no."	"BAS number"	"Product-type"	"Review Programme flag"	"New active substance flag"	"Annex I substance flag"	"Inclusion Category"	"Approval start date"	"Approval end date"	"Evaluating competent authority"	"Approval status"	"Assessment status"	"Assessment sub-status"	"Legal act"	"Link to legal act"	"R4BP asset number"	"Candidate for substitution"	"Factsheet URL"	"Related authorised biocidal products"	"RML ID"	"Substance information page"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT01"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT02"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT03"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT04"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT06"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT07"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT09"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT10"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium 2-biphenylate"	"205-055-6"	"132-27-4"	"1387"	"PT13-Working or cutting fluid preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1387/PT13"	"0"	"100.004.597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.597"	
"Sodium bromide"	"231-599-9"	"7647-15-6"	"2246"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2246/PT02"	"0"	"100.028.727"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.727"	
"Sodium bromide"	"231-599-9"	"7647-15-6"	"2246"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2246/PT11"	"0"	"100.028.727"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.727"	
"Sodium bromide"	"231-599-9"	"7647-15-6"	"2246"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2246/PT12"	"0"	"100.028.727"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.727"	
"Sodium N-(hydroxymethyl)glycinate"	"274-357-8"	"70161-44-3"	"1439"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Austria"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Yes"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1439/PT06"	"0"	"100.067.576"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.067.576"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT01"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT02"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT03"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT06"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT09"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sodium p-chloro-m-cresolate"	"239-825-8"	"15733-22-9"	"1392"	"PT13-Working or cutting fluid preservatives"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1392/PT13"	"0"	"100.036.190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.036.190"	
"Sulfur dioxide"	"231-195-2"	"7446-09-5"	"2247"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2247/PT04"	"0"	"100.028.359"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.359"	
"Symclosene"	"201-782-8"	"87-90-1"	"1395"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1395/PT12"	"0"	"100.001.621"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.001.621"	
"Tetrachlorodecaoxide complex (TCDO)"	"420-970-2"	"92047-76-2"	"2248"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Reg (EU)2019/157"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019R0157"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2248/PT02"	"0"	"100.101.959"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.101.959"	
"Tetrachlorodecaoxide complex (TCDO)"	"420-970-2"	"92047-76-2"	"2248"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Reg (EU)2019/157"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019R0157"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2248/PT04"	"0"	"100.101.959"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.101.959"	
"Tetrahydro-1,3,4,6-tetrakis(hydroxymethyl)imidazo[4,5-d]imidazole-2,5 (1H,3H)-dione (TMAD)"	"226-408-0"	"5395-50-6"	"1398"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1398/PT02"	"0"	"100.024.007"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.024.007"	
"Tetrahydro-3,5-dimethyl-1,3,5-thiadia-zine-2-thione (Dazomet)"	"208-576-7"	"533-74-4"	"21"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/21/PT06"	"0"	"100.007.798"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.798"	
"Tetrahydro-3,5-dimethyl-1,3,5-thiadia-zine-2-thione (Dazomet)"	"208-576-7"	"533-74-4"	"21"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/21/PT12"	"0"	"100.007.798"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.798"	
"Tetrakis(hydroxymethyl)phosphonium sulphate (2:1) (THPS)"	"259-709-0"	"55566-30-8"	"1399"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Malta"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1399/PT02"	"0"	"100.054.263"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.054.263"	
"Thiram"	"205-286-2"	"137-26-8"	"1401"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1401/PT09"	"0"	"100.004.806"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.806"	
"Troclosene sodium"	"220-767-7"	"2893-78-9"	"1408"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1408/PT12"	"0"	"100.018.880"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.018.880"	
